competencia,TPInscricao,NRCNPJCEI,razaosocial,estado,nomunicipio
202106,1,22774230000140,SANT'COSTA LIMPEZA E TERCEIRIZACAO LTDA,RJ,Rio de Janeiro
202106,1,23371210000191,SERVI SUPERMERCADOS EIRELI,RJ,Duque de Caxias
202106,1,13349528000112,FACIL ASSIST SERVICOS E ASSISTENCIA 24 HORAS LTDA.,SP,São Bernardo do Campo
202106,1,0164925000178,INDUSTRIA E COMERCIO DE CONFECCOES DI MIRMAY LTDA,SC,Nova Trento
202106,1,33302019000141,PIVOT EQUIPAMENTOS AGRICOLAS E IRRIGACAO S.A. ,GO,Goiânia
202106,1,8249708000192,SOCEL SOCIEDADE OESTE LTDA,RN,Mossoró
202106,1,95591723000119,TNT MERCURIO CARGAS E ENCOMENDAS EXPRESSAS LTDA,SP,São Paulo
202106,1,16328205000130,GPS PREDIAL SISTEMAS DE SEGURANCA LTDA.,BA,Lauro de Freitas
202106,1,10242636000101,LAYNE DO BRASIL SONDAGENS S.A.,RJ,Rio de Janeiro
202106,1,1368232000160,CASA DE CARIDADE DOM ORIONE,TO,Araguaína
202106,1,5937109000173,HIPERROLL EMBALAGENS LTDA,RJ,Rio de Janeiro
202106,1,3725667000140,CASTELORES ENGENHARIA E CONSTRUCOES LTDA,PR,Curitiba
202106,1,77503944000106,CASTEVAL CONSTRUCAO E INCORPORACAO LTDA,PR,Curitiba
202106,1,18916116000130,MELQUI EMPREENDIMENTOS PREDIAIS LTDA,SP,Marília
202106,1,0999042000188,QUAKER CHEMICAL INDUSTRIA E COMERCIO LTDA,RJ,Rio de Janeiro
202106,1,0832397000188,SISTAC SISTEMAS DE ACESSO S.A.,RJ,Itaboraí
202106,1,0584462000101,VECTRA ENGENHARIA LTDA,RJ,Rio das Flores
202106,1,2286479000108,LOCALIZA FLEET S.A.,MG,Belo Horizonte
202106,1,4195643000199,TRANSPORTES OURO NEGRO LTDA.,SC,Criciúma
202106,1,1895314000162,COLETA INDUSTRIAL FIMAVAN LTDA,SP,Guarulhos
202106,1,33273079000183,EMPRESA DE TRANSPORTES BRASO LISBOA LTDA,RJ,Rio de Janeiro
202106,1,4176082000180,REUNIDAS TRANSPORTES S.A,SC,Caçador
202106,1,36854495000163,FRONTEIRA COMERCIO E REPRESENTACAO DE PRODUTOS AGROPECUARIOS LTDA,GO,Rio Verde
202106,1,77153773000132,BRAFER CONSTRUCOES METALICAS S A,PR,Araucária
202106,1,10468394000160,BARSOTTI SERVICOS DE PORTARIA EIRELI,SP,São Bernardo do Campo
202106,1,22685341000180,LIMA & PERGHER INDUSTRIA E COMERCIO S/A,RJ,Rio de Janeiro
202106,1,3606772000160,ALERT BRASIL TELEATENDIMENTO - EIRELI,SP,Campinas
202106,1,72042286000189,INDUSTRIA E COMERCIO DE LATICINIOS PEREIRA LTDA,PR,Toledo
202106,1,6255692000103,NDD TECH LTDA,SC,Lages
202106,1,16294266000124,TRANSBAHIA TRANSPORTES LTDA,BA,Candeias
202106,1,22102222000158,SUPERMERCADO FARNEZE E ALVES LTDA,MG,Capelinha
202106,1,0974211000125,LINHA AMARELA S.A. - LAMSA,RJ,Rio de Janeiro
202106,1,63688337000153,"COMPASSO CONSTRUCOES, TERRAPLANAGEM E PAVIMENTACAO LTDA ",AM,Manaus
202106,1,9080623000196,VIPETRO CONSTRUCOES E MONTAGENS INDUSTRIAIS LTDA. ,RN,Mossoró
202106,1,2156313000169,CONSTRUTORA CENTRAL DO BRASIL S.A ,GO,Goiânia
202106,1,33146648000120,CONCREMAT ENGENHARIA E TECNOLOGIA S/A,RJ,Rio de Janeiro
202106,1,32500977000164,FLORESTA COMERCIO E INDUSTRIA S/A - EM RECUPERACAO JUDICIAL EM RECUPERACAO JUDICIAL,RJ,Volta Redonda
202106,1,4317955000128,COLEGIO NOSSA SENHORA DO PERPETUO SOCORRO LTDA ,PA,Belém
202106,1,0091382000106,OPCAO JCA - TURISMO E FRETAMENTO LTDA,RJ,Niterói
202106,1,28249122000135,MK SERVICOS TERCEIRIZADOS LTDA,BA,Vitória da Conquista
202106,1,3682232000165,ECOSYSTEM SERVICOS URBANOS LTDA,PR,Curitiba
202106,1,17462270000117,NOSSA SENHORA DE SANTANA SERVICOS LTDA,BA,Maracás
202106,1,5037980000110,S.O.S ALIMENTOS E TRANSPORTES LTDA,SC,Biguaçu
202106,1,25018972000134,P E G SUPERMERCADOS LTDA,SC,Içara
202106,1,13531709000165,INSTAL INSTALADORA ELETRICA E HIDRAULICA LTDA,BA,Salvador
202106,1,5675643000159,NASCENTE CHAPADA AGROPECUARIA E COMERCIO LTDA,BA,Ibicoara
202106,1,84110394000120,MUCURIPE COMERCIO DE COMBUSTIVEIS LTDA,AM,Manaus
202106,1,29259736000160,MEDISE MEDICINA DIAGNOSTICO E SERVICOS S.A,RJ,Rio de Janeiro
202106,1,4884406000135,SUPERMERCADO IVAZKO LTDA.,PR,Irati
202106,1,6147451001104,CALAMO DISTRIBUIDORA DE PRODUTOS DE BELEZA S.A.,PR,Curitiba
202106,1,81043168000186,CEMBRA ENGENHARIA LTDA,PR,Curitiba
202106,1,22703529000104,ANDRADE E PINHEIRO SERVICOS MEDICOS E DE ASSISTENCIA A SAUDE LTDA ,BA,Salvador
202106,1,2396984000105,CASA BRASIL MOVEIS E ELETRODOMESTICOS LTDA ,GO,Paraúna
202106,1,4241917000139,ARQTEC ENGENHARIA LTDA,BA,Salvador
202106,1,7954091000143,MERCK SHARP & DOHME SAUDE ANIMAL LTDA,SP,Cruzeiro
202106,1,7954091000143,MERCK SHARP & DOHME SAUDE ANIMAL LTDA,SP,Cruzeiro
202106,1,6894715000111,B. TOBACE INSTALACOES ELETRICAS E TELEFONICAS LTDA,SP,Jaboticabal
202106,1,29506474000191,BALL BEVERAGE CAN SOUTH AMERICA S.A.,RJ,Rio de Janeiro
202106,1,83680033000157,FRUTICULTURA MALKE LTDA,SC,Lages
202106,1,7607884000196,TRELLEBORG WHEELS SYSTEMS BRASIL INDUSTRIA E COMERCIO DE BORRACHAS E POLIMEROS LTDA,BA,Feira de Santana
202106,1,3928294000104,ITF CHEMICAL LTDA,BA,Camaçari
202106,1,28547537000195,ICARAI AUTO TRANSPORTES S/A,RJ,São Gonçalo
202106,1,81723108000104,CREDICOAMO CREDITO RURAL COOPERATIVA,PR,Campo Mourão
202106,1,20665441000110,CLICK SPEED SERVICOS DE TELECOMUNICACOES LTDA ,PA,Belém
202106,1,20830837000175,CONSORCIO TORC - VIA - ENECON,BA,Alagoinhas
202106,1,13594751000125,NOVA GERACAO COMESTIVEIS S.A ,RJ,Rio de Janeiro
202106,1,7195576000109,SAO PAULO SERVICOS E SISTEMAS DE SEGURANCA LTDA,SP,São José dos Campos
202106,1,7466228000110,INSTITUTO DE ASSISTENCIA A SAUDE E PROMOCAO SOCIAL - PROVIDA INSTITUTO,BA,Lauro de Freitas
202106,1,83044016003068,SEARA COMERCIO DE ALIMENTOS LTDA,SP,São Paulo
202106,1,7952188000117,JOSE FLAVIO NETO E OUTRO,SP,Mococa
202106,1,1253339000162,PARCERIA SERVICOS TEMPORARIOS LIMITADA,RJ,Rio de Janeiro
202106,1,5576482000146,ARCOLIMP SERVICOS GERAIS LTDA,SP,São Lourenço da Serra
202106,1,0839554000187,"ALVES DA CUNHA SANEAMENTO, TERCEIRIZACAO E CONSTRUCAO LTDA",BA,Salvador
202106,1,19770019000145,L.P.T CONDOMINIOS LTDA,RJ,Campos dos Goytacazes
202106,1,20533779000118,GOLDEN SERVICOS TERCEIRIZACAO DE MAO DE OBRA ESPECIALIZADA LTDA,RJ,Rio de Janeiro
202106,1,5480472000102,LIMPIDOZ - HIGIENE INDUSTRIAL & MANUTENCAO LTDA,SP,Jacareí
202106,1,59025957000135,IMPACTO SERVICOS DE PORTARIA LTDA.,SP,Ribeirão Preto
202106,1,0615133000172,CRATER CONSTRUCOES LTDA.,RJ,Rio de Janeiro
202106,1,75633560000182,CATTALINI TERMINAIS MARITIMOS S.A.,PR,Paranaguá
202106,1,11186436000133,ONCOLOGICA DO BRASIL LTDA,PA,Belém
202106,1,0938574000105,CONCESSIONARIA RIO TERESOPOLIS S A,RJ,Magé
202106,1,12387803000120,EXPRESSO 3300 TRANSPORTE LOGISTICA E ARMAZENAGEM LTDA,PR,Araucária
202106,1,72745979000138,ENGEMON COMERCIO E SERVICOS TECNICOS LTDA,SP,São Paulo
202106,1,14993343000109,IBEROBRAS CONSTRUCAO CIVIL E EMPREITADAS LTDA,RN,Natal
202106,1,16238339000160,VIACAO ITAPETINGA LTDA.,BA,Itapetinga
202106,1,8232734000108,CONEXAO CONSTRUCOES TECNICAS EIRELI,PR,Curitiba
202106,1,8248364000105,FAGANELLO INDUSTRIA DE COMPENSADOS - EIRELI,PR,União da Vitória
202106,1,15630064000143,BELOV ENGENHARIA LTDA,BA,Salvador
202106,1,3907818000180,USEALL SOFTWARE LTDA.,SC,Criciúma
202106,1,31952567000191,SUPERLAR LOJAS DE DEPARTAMENTOS LTDA,RJ,Rio de Janeiro
202106,1,55980684000127,ZODIAC-PRODUTOS FARMACEUTICOS S.A.,SP,Pindamonhangaba
202106,1,0435781000147,MAP SERVICOS DE SEGURANCA EIRELI,BA,Lauro de Freitas
202106,1,7952128000102,WALTER EZEQUIEL NETO,SP,Mococa
202106,1,31688609000129,VIACAO MAUA S/A,RJ,São Gonçalo
202106,1,11032392000197,LGE COMERCIO DE GENEROS ALIMENTICIOS LTDA,RJ,Niterói
202106,1,24465172000107,SUPERMERCADO DU' BAIRRO LTDA,PA,Belém
202106,1,33158874000120,CONBRAS SERVICOS TECNICOS DE SUPORTE LTDA,RJ,Rio de Janeiro
202106,1,28816270000194,DOCE RIO FRETAMENTO E TURISMO LTDA,RJ,Rio de Janeiro
202106,1,30306294000145,BANCO BTG PACTUAL S.A.,RJ,Rio de Janeiro
202106,1,32225757000170,MARTE ENGENHARIA LTDA,RJ,Rio de Janeiro
202106,1,43184126000176,AGROPECUARIA GAVIAO LTDA,BA,Inhambupe
202106,1,8969770000159,RIO QUALITY COMERCIO DE ALIMENTOS LTDA,RJ,Rio de Janeiro
202106,1,76436849000174,ENGEFOTO ENGENHARIA E AEROLEVANTAMENTOS S.A,PR,Curitiba
202106,1,9364566000177,SANDECH CONSULTORIA EM ENGENHARIA E GESTAO LTDA,RJ,Rio de Janeiro
202106,1,7465275000140,PONTO NOVO FRUTICULTURA LTDA,BA,Sátiro Dias
202106,1,25086034000171,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,TO,Palmas
202106,1,0299904000160,DIMENSIONAL ENGENHARIA LTDA,RJ,Rio de Janeiro
202106,1,0322818000120,INDUSTRIAS NUCLEARES DO BRASIL S.A.INB,RJ,Rio de Janeiro
202106,1,1017610000160,TEKNO SISTEMAS DE ENGENHARIA LTDA,RJ,Rio de Janeiro
202106,1,97458749000119,DALGALLO COMPENSADOS E PORTAS LTDA,PR,Bituruna
202106,1,19934287000155,EBLEN PORTO ABATEDOURO EIRELI,RJ,São José do Vale do Rio Preto
202106,1,21721777000115,SHINOBI MARKETING LTDA,RJ,Rio de Janeiro
202106,1,13631347000508,LOG20 LOGISTICA S/A,SP,São Paulo
202106,1,5207076000106,LINEA ALIMENTOS INDUSTRIA E COMERCIO S/A,GO,Goiânia
202106,1,0126372000169,REAL JURIDICA ASSESSORIA EM RECUPERACAO DE CREDITO LTDA,GO,Rio Verde
202106,1,5903304000182,QUALY ENGENHARIA LTDA,BA,Lauro de Freitas
202106,1,20360878000145,CONSTRUVERDE CONSTRUCOES E SERVICOS EIRELI,RJ,Rio de Janeiro
202106,1,79851648000121,CATTANI SA TRANSPORTES E TURISMO,PR,Pato Branco
202106,1,3854323000130,BENNER TECNOLOGIA E SISTEMAS DE SAUDE LTDA,PR,Maringá
202106,1,1430943000117,RHMED CONSULTORES ASSOCIADOS SA,RJ,Rio de Janeiro
202106,1,8036041000140,QUANTA ENGENHARIA LTDA,PA,Belém
202106,1,0952800000102,FLEX ASSESSORIA E ZELADORIA LTDA,RJ,Rio de Janeiro
202106,1,4020620000143,ATACADAO DOS REMEDIOS LTDA ,BA,Salvador
202106,1,11404442000110,KETEK ATACADISTA DE ALIMENTOS LTDA,RJ,Volta Redonda
202106,1,7605075000145,SUPER LIDER ALIMENTOS EIRELI,SC,Braço do Norte
202107,1,33906629000154,TRANSTURISMO REI LTDA,RJ,Duque de Caxias
202107,1,33412883000104,VINIL GESTAO E FACILITIES LTDA,RJ,Rio de Janeiro
202107,1,5075152000177,MUNDIAL LOGISTICA INTEGRADA LTDA,SP,Guarulhos
202107,1,5342379000131,KM CARGO MULTIMODAL E LOGISTICA LTDA.,SP,Guarulhos
202107,1,43438001000125,CONSTRUTORA ANASTACIO S/A,SP,Osasco
202107,1,46014122000138,VB TRANSPORTES E TURISMO LTDA.,SP,Osasco
202107,1,3693847000197,RENASCER CONSTRUCOES ELETRICAS EIRELI,SP,Itapira
202107,1,7888247000135,COMERCIAL ALVORADA DE PRODUTOS PARA LIMPEZA E DESCARTAVEIS LTDA,DF,Brasília
202107,1,31998422000121,INDUSTRIA DE PANIFICACAO NOVA ALIMENTOS LTDA,DF,Brasília
202107,1,19812682000165,L. N. PINTO LEAO SERVICOS ADMINISTRATIVOS EIRELI,PA,Belém
202107,1,8890160000165,IRMAOS DIAMANTINO COMERCIO DE VEICULOS E UTILITARIOS LTDA,PA,Ananindeua
202107,1,18090302000163,JORGE PIMENTEL MACHADO,PA,Ananindeua
202107,1,66916305000156,UNIMED DE ITAPEVA COOPERATIVA DE TRABALHO MEDICO,SP,Itapeva
202107,1,1126214000171,TITAN SERVICOS DE MOTOS E TRANSPORTES LTDA,SP,São Paulo
202107,1,3418924000109,VENETO TELECOMUNICACOES LTDA,SP,Guarulhos
202107,1,15436940000103,AMAZON SERVICOS DE VAREJO DO BRASIL LTDA.,SP,São Paulo
202107,1,17261661000173,OUTBACK STEAKHOUSE RESTAURANTES BRASIL S.A.,SP,São Paulo
202107,1,17532986000143,LOGSERVICE SERVICOS DE ADMINISTRACAO E MANUTENCAO EIRELI ,RJ,Niterói
202107,1,19676776000154,BANDEIRANTES COMERCIO DE RACOES LTDA ,RJ,Rio de Janeiro
202107,1,28572311000144,CASA DE CARIDADE SANTA RITA,RJ,Barra do Piraí
202107,1,5869291000172,CENTRAL ISLAMICA DE ALIMENTOS HALAL LTDA,SC,Videira
202107,1,48197859000169,INFORMATICA DE MUNICIPIOS ASSOCIADOS S/A,SP,Campinas
202107,1,6234143000144,FLORESTAL VALE DO RIBEIRA LTDA ,PR,Araucária
202107,1,79578134000144,METALURGICA INDUSTRIAL BOSCH LTDA,PR,Lapa
202107,1,73859449000183,OCLE ENGENHARIA LTDA.,PR,Curitiba
202107,1,1593699000103,SOCER RB INDUSTRIA E COMERCIO LTDA.,SP,Salto
202107,1,5599283000153,CONVIDA REFEICOES LTDA,SP,São Paulo
202107,1,5799312000120,TERRA SANTA AGRO S.A.,SP,São Paulo
202107,1,6987668000150,EXCLUSIVA AGENCIAMENTO E TERCEIRIZACAO LTDA,SP,São Paulo
202107,1,59588111000103,BANCO VOTORANTIM S.A.,SP,São Paulo
202107,1,5208211000138,IN-HAUS INDUSTRIAL E SERVICOS DE LOGISTICA LTDA,SP,São Paulo
202107,1,17366932000155,SAGRADO REDE DE EDUCACAO,SP,São Paulo
202107,1,16867736000100,MULTI PEREQUE MERCADO LTDA,RJ,Angra dos Reis
202107,1,3121241000187,PRONCOR UNIDADE INTENSIVA CARDIORESPIRATORIA S/S ,MS,Campo Grande
202107,1,3092799000181,DOIS A ENGENHARIA E TECNOLOGIA LTDA,RN,Natal
202107,1,17770708000124,CREDITAS SOLUCOES FINANCEIRAS LTDA.,SP,São Paulo
202107,1,2286613000162,FANAVID FABRICA NACIONAL DE VIDROS DE SEGURANCA LTDA.,SP,Guarulhos
202107,1,34151100000211,SOTREQ S/A,RJ,Rio de Janeiro
202107,1,33608308000173,MONGERAL AEGON SEGUROS E PREVIDENCIA S/A,RJ,Rio de Janeiro
202107,1,4798581000100,"ROMAPACK IMPORTACAO, EXPORTACAO E INDUSTRIA DE EMBALAGENS LTDA.",SP,Guarulhos
202107,1,79114450000165,COCAMAR COOPERATIVA AGROINDUSTRIAL,PR,Maringá
202107,1,12770927000513,LIMAGRAIN BRASIL S.A.,PR,Curitiba
202107,1,7078994000108,GLOBALSEG VIGILANCIA E SEGURANCA LTDA,MG,Belo Horizonte
202107,1,17291576000158,ORGAFARMA ORGANIZACAO FARMACEUTICA LTDA ,MG,Belo Horizonte
202107,1,28234708000126,SUEZ - TECNOLOGIAS E SOLUCOES PARA TRATAMENTO DE AGUAS LTDA,SP,Sorocaba
202107,1,2328280000197,ELEKTRO REDES S.A.,SP,Campinas
202107,1,15045785000196,RCM TEXTIL CONFECCAO EIRELI,SP,Itaporanga
202107,1,11952634000160,EMBALAMIX PAPEIS E PLASTICOS EIRELI,SP,Itararé
202107,1,2917443000177,BRASILCENTER COMUNICACOES LTDA,RJ,Rio de Janeiro
202107,1,19132993000183,PRISMA GESTAO DE SEGURANCA E SERVICOS LTDA ,RJ,Rio de Janeiro
202107,1,2290510000176,ADAMA BRASIL S/A,PR,Londrina
202107,1,0138806000140,COMTRAFO INDUSTRIA DE TRANSFORMADORES ELETRICOS S.A.,PR,Cornélio Procópio
202107,1,63887756000114,SOCIEDADE CIVIL INTEGRADA MADRE CELESTE LTDA,PA,Ananindeua
202107,1,6153245000135,TAPAJOS ALIMENTOS LTDA ,PA,Santarém
202107,1,33654484000141,VIACAO VERA CRUZ S A,RJ,Duque de Caxias
202107,1,5331248000159,VRS TERCEIRIZACAO DE SERVICOS LTDA.,SP,Guarulhos
202107,1,28279297000195,VIACAO RIO OURO LIMITADA,RJ,São Gonçalo
202107,1,80749732000118,DOMINGOS MARCON E CIA LTDA,SC,Guaraciaba
202107,1,1030942000185,CAVO SERVICOS E SANEAMENTO S/A,SP,Paulínia
202107,1,1576817000175,CENTRO NACIONAL DE PESQUISA EM ENERGIA E MATERIAIS,SP,Campinas
202107,1,2546071000110,S&V - VIGILANCIA E SEGURANCA PATRIMONIAL EIRELI,BA,Candeias
202107,1,30040681000182,BELA FONTE MELON LTDA,RN,Apodi
202107,1,44106466000141,POLIMOLD INDUSTRIAL S/A,SP,São Bernardo do Campo
202107,1,5497348000150,TRAIL INFRAESTRUTURA EIRELI,SP,São Paulo
202107,1,17965438000107,VINICIUS APARECIDO FERNANDES MESSIAS,SP,São Paulo
202107,1,5619593000192,A.A.J LOURENCO & CIA LTDA,PA,Belém
202107,1,1723086000143,FOXLUX S.A.,PR,Pinhais
202107,1,31462982000167,LC PRESTADORA DE SERVICOS EM VIDROS LTDA,PR,Araucária
202107,1,1376079000112,CLARIOS ENERGY SOLUTIONS BRASIL LTDA,SP,Sorocaba
202107,1,57688657000100,EVER GREEN INDUSTRIA E COMERCIO LTDA,SP,São Bernardo do Campo
202107,1,12676039000102,SVITZER BRASIL SERVICOS MARITIMOS LTDA. ,RJ,Rio de Janeiro
202107,1,6833917000153,CASAMATER CASA DE SAUDE EMATERNIDADE TERESINA LTDA,PI,Teresina
202107,1,15181688000120,UNIMETAL INDUSTRIA COMERCIO E EMPREENDIMENTOS LTDA,SP,Sorocaba
202107,1,33644865000140,BARCAS S.A. - TRANSPORTES MARITIMOS,RJ,Rio de Janeiro
202107,1,35830868000101,UNIMED DE MACAE COOPERATIVA DE ASSISTENCIA A SAUDE,RJ,Macaé
202107,1,5007113000132,ORBITAL SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,SP,Guarulhos
202107,1,33081704000195,SIKA S A,SP,Osasco
202107,1,5451496000133,NPE SERVICE MANUTENCAO E MONTAGEM S.A.,SP,São Paulo
202107,1,6534619000162,IMPACTO SISTEMAS DE SERVICOS INTEGRADOS LTDA,SP,São Paulo
202107,1,6125086000165,LEC BRASIL GESTAO COMERCIAL LTDA,SP,São Paulo
202107,1,15102288000182,CNO S.A,SP,São Paulo
202107,1,0520237000101,CETTRO - CENTRO DE TRATAMENTO ONCOLOGICO LTDA,DF,Brasília
202107,1,5576510000125,HOT COZINHA INDUSTRIAL LTDA,DF,Brasília
202107,1,46645164000177,METINJO METALIZACAO INDUSTRIAL E IMPORTACAO JOSEEN,SP,São José dos Campos
202107,1,4744477000132,SECURITY MASTER - SERVICOS DE ZELADORIA PATRIMONIA,SP,Campos do Jordão
202107,1,3999386000185,"RZF - PROJETOS, CONSTRUCOES E SERVICOS RODOVIARIOS LTDA",SP,Araras
202107,1,3551654000100,S Q SUPERMERCADOS LTDA,SC,Curitibanos
202107,1,10782636000196,KNOW-HOW EMPREENDIMENTOS E SERVICOS EIRELI ,BA,Salvador
202107,1,1099739000165,LINHA ATUAL INDUSTRIA E COMERCIO DE MADEIRAS LTDA,PR,Telêmaco Borba
202107,1,23889340000110,SILVEIRA E FERNANDES INDUSTRIA DE MOVEIS E SERVICOS LTDA,DF,Brasília
202107,1,10450837000196,K. L. SERVICOS DE QUALIDADE LTDA,SP,Taubaté
202107,1,10450837000196,K. L. SERVICOS DE QUALIDADE LTDA,SP,Taubaté
202107,1,2125806000131,ISO CLEAN SERVICOS LTDA,SP,Campinas
202107,1,30026100000158,COMERCIAL SUPER JOSE EIRELI,SP,Sorocaba
202107,1,7809709000181,S.A.F. EMPREENDIMENTOS FLORESTAIS EIRELI,BA,Alagoinhas
202107,1,33150608000151,EXPRESSO PEGASO EIRELI,RJ,Rio de Janeiro
202107,1,11162355000101,ACCEB - ASSISTENCIA CLINICA EM CONSULTAS E EXAMES DE BELEM LTDA ,PA,Belém
202107,1,33337122000127,IPIRANGA PRODUTOS DE PETROLEO S.A.,RJ,Rio de Janeiro
202107,1,2536066000126,VITAL ENGENHARIA AMBIENTAL S/A,RJ,Rio de Janeiro
202107,1,5366444000169,R.V. IMOLA TRANSPORTES E LOGISTICA LTDA,SP,Guarulhos
202107,1,4156194000170,NAKATA AUTOMOTIVA S.A.,SP,Osasco
202107,1,95860334000141,TIELI SUPERMERCADO LTDA,SC,Braço do Norte
202107,1,17286183000156,GRAVISA ENGENHARIA E EMPREENDIMENTOS LTDA,RJ,Petrópolis
202107,1,24684129000124,NAL DO BRASIL INDUSTRIA E COMERCIO DE COMPONENTES DE ILUMINACAO LTDA.,SP,Sorocaba
202107,1,4295102000132,INSTITUTO DE ENSINO JMC LTDA,BA,Irecê
202107,1,26580689000164,MSS PEIXOTOS ZELADORIA LTDA,SP,São José dos Campos
202107,1,10932632000147,SANTOS & CASTRO NETO MONITORAMENTO E VIGILANCIA PA,SP,Guaratinguetá
202107,1,10867687000110,CLINICA ORTOPEDICA E TRAUMATOLOGICA DE NATAL LTDA,RN,Natal
202107,1,14675270000107,EUCATEX INDUSTRIA E COMERCIO LTDA,SP,São Paulo
202107,1,14183097000120,ROSANA APARECIDA FERNANDES,SP,São Paulo
202107,1,16794464000157,CAOA MOTOR DO BRASIL LTDA,SP,São Paulo
202107,1,0796042000180,ATLANTIS SANEAMENTO LTDA,SC,Jaguaruna
202107,1,1662221000198,SUPER SUPERMERCADOS EIRELI,SC,Blumenau
202107,1,7440140000120,IJRIBEIRO CONSTRUCAO LTDA. ,AM,Manaus
202107,1,80189178000161,"JULIATTO,FOGGIATTO & CIA LTDA",PR,São José dos Pinhais
202107,1,1092686002366,JOHNSON CONTROLS BE DO BRASIL LTDA.,SP,Sorocaba
202107,1,41717836000199,RODRIGUES & RODRIGUES SUPERMERCADOS LTDA,MG,Pouso Alegre
202107,1,33657248000189,BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL,RJ,Rio de Janeiro
202107,1,6161357000138,CONDE NETO DROGARIA LTDA,SP,Osasco
202107,1,61649810000168,SUCOCITRICO CUTRALE LTDA,SP,Araraquara
202107,1,3186888000197,E.P.C.L. EMPREENDIMENTOS PROJETOS E CONSTRUCOES LTDA,BA,Brumado
202107,1,21277519000191,SINO ELETRICIDADE LTDA,BA,Vitória da Conquista
202107,1,3895493000163,FLORESPAR FLORESTAL S/A,PR,Itaperuçu
202107,1,5552102000133,MARINI INDUSTRIA DE COMPENSADOS LTDA,PR,Palmas
202107,1,1272356000147,QGP QUIMICA GERAL S/A,SP,Laranjal Paulista
202107,1,15684196000158,BARSAN COMERCIO DE ALIMENTOS EIRELI,DF,Brasília
202107,1,1114245000102,CONNECTOR ENGENHARIA LTDA,DF,Brasília
202107,1,6129569000138,R BRASIL SOLUCOES S.A,SP,São Paulo
202107,1,0005275000118,CONSTRUTECKMA ENGENHARIA LTDA.,SP,São Paulo
202107,1,5123785000103,SIDE MULTISERVICOS E TREINAMENTO LTDA,SP,São Paulo
202107,1,33479213000105,AUTO VIACAO TRES AMIGOS S A,RJ,Rio de Janeiro
202107,1,33474065000128,VIACAO NOSSA SENHORA DE LOURDES S A,RJ,Rio de Janeiro
202107,1,1317277000105,ITAPOA TERMINAIS PORTUARIOS S/A,SC,Itapoá
202107,1,33168659000100,SERES SERVICOS DE RECRUTAMENTO E SELECAO DE PESSOAL LTDA.,RJ,Rio de Janeiro
202107,1,33373325000179,ARAUJO ABREU ENGENHARIA S/A,RJ,Rio de Janeiro
202107,1,2709449000159,PETROBRAS TRANSPORTE S.A - TRANSPETRO,RJ,Rio de Janeiro
202107,1,6845747000127,AGUAS E ESGOTOS DO PIAUI SA,PI,Teresina
202107,1,7046566000101,GAIA SERVICE TECH TECNOLOGIA E SERVICOS LTDA,RJ,São João de Meriti
202107,1,11387175000110,VV CONSULTING LTDA,RJ,Macaé
202107,1,4403408000165,PANASONIC DO BRASIL LIMITADA ,AM,Manaus
202107,1,57593253000133,COMPONEL INDUSTRIA E COMERCIO LTDA,AM,Manaus
202107,1,82889304000116,FLORIPARK EMPREENDIMENTOS E SERVICOS LTDA,SC,Florianópolis
202107,1,33372251000156,IBM BRASIL-INDUSTRIA MAQUINAS E SERVICOS LIMITADA,RJ,Rio de Janeiro
202107,1,43078773000101,METALURGICA ATICA LTDA,SP,Diadema
202107,1,88104328001502,CALCADOS RAMARIM LTDA,BA,Jequié
202107,1,12291290000159,FUNDACAO HOSPITAL DA AGRO INDUSTRIA DO ACUCAR E DO ALCOOL DE ALAGOAS,AL,Maceió
202107,1,28947885000150,ASSOCIACAO FLUMINENSE DE ASSISTENCIA A MULHER A CRIANCA E AO IDOSO ,RJ,Campos dos Goytacazes
202107,1,22118116000162,CONCEITO SERVICOS DE CONSTRUCOES E LOCACOES LTDA,RJ,Rio de Janeiro
202107,1,21023393000129,CARLOS ROBERTO ALVES DE SANTANA,DF,Brasília
202107,1,26925512000152,EDUARDO ORIENTE DE OLIVIO CHIODA,DF,Brasília
202107,1,11485641000108,MR LOCACAO DE EQUIPAMENTOS DE INFORMATICA LTDA,DF,Brasília
202107,1,3893015000114,ERCAPLAST INDUSTRIA E COMERCIO DE PLASTICOS LTDA,SP,Pedreira
202107,1,2804480000179,TRANSJORDANO LTDA,SP,Paulínia
202107,1,4167264000195,OS ELOFORT SERVICOS S.A.,SP,Paulínia
202107,1,65088700000125,FUGRO IN SITU GEOTECNIA LTDA.,PR,Pinhais
202107,1,6347409000165,SBF COMERCIO DE PRODUTOS ESPORTIVOS S.A,SP,São Paulo
202107,1,14377649000130,S2 SOLUCOES E TERCEIRIZACAO LTDA,SP,São Paulo
202107,1,15527906000136,BIOSEV S.A.,SP,São Paulo
202107,1,16621776000169,YOUTILITY CENTER DO BRASIL SERVICOS DE INFORMATICA E TELEMARKETING LTDA.,SP,São Paulo
202107,1,16788643000181,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,SP,São Paulo
202107,1,5511755000174,TEMPERMAX INDUSTRIA E COMERCIO DE VIDROS TEMPERADOS LTDA,SP,Sorocaba
